Date,Employee_ID,Clock_In,Clock_Out,Total_Hours,OT_Hours
2023-05-12,Person_98,08:52,17:11,8.32,0.32
2023-05-13,Person_98,08:37,17:14,8.62,0.62
2023-05-14,Person_98,08:49,17:05,8.27,0.27
2023-05-15,Person_98,08:53,17:11,8.3,0.3
2023-05-16,Person_98,08:55,17:12,8.28,0.28
2023-05-17,Person_98,08:59,17:11,8.2,0.2
2023-05-18,Person_98,08:57,17:04,8.12,0.12
2023-05-19,Person_98,08:47,17:09,8.37,0.37
2023-05-20,Person_98,08:38,17:06,8.47,0.47
2023-05-21,Person_98,08:50,17:06,8.27,0.27
2023-05-22,Person_98,09:02,17:20,8.3,0.3
2023-05-23,Person_98,09:01,17:00,7.98,0.0
2023-05-24,Person_98,08:56,17:10,8.23,0.23
2023-05-25,Person_98,08:58,17:02,8.07,0.07
2023-05-26,Person_98,08:59,17:13,8.23,0.23
2023-05-27,Person_98,09:09,17:00,7.85,0.0
2023-05-28,Person_98,08:48,17:16,8.47,0.47
2023-05-29,Person_98,08:47,17:03,8.27,0.27
2023-05-30,Person_98,09:09,17:17,8.13,0.13
2023-05-31,Person_98,09:07,17:18,8.18,0.18
2023-06-01,Person_98,09:01,17:12,8.18,0.18
2023-06-02,Person_98,08:39,17:04,8.42,0.42
2023-06-03,Person_98,08:39,17:03,8.4,0.4
2023-06-04,Person_98,08:41,17:20,8.65,0.65
2023-06-05,Person_98,09:10,17:07,7.95,0.0
2023-06-06,Person_98,08:59,17:12,8.22,0.22
2023-06-07,Person_98,09:28,17:13,7.75,0.0
2023-06-08,Person_98,08:28,17:17,8.82,0.82
2023-06-09,Person_98,08:58,17:09,8.18,0.18
2023-06-10,Person_98,08:24,17:04,8.67,0.67
2023-06-11,Person_98,08:46,17:08,8.37,0.37
2023-06-12,Person_98,09:00,17:05,8.08,0.08
2023-06-13,Person_98,08:48,17:00,8.2,0.2
2023-06-14,Person_98,09:03,17:05,8.03,0.03
2023-06-15,Person_98,08:42,17:15,8.55,0.55
2023-06-16,Person_98,08:46,17:13,8.45,0.45
2023-06-17,Person_98,08:33,17:11,8.63,0.63
2023-06-18,Person_98,08:48,17:09,8.35,0.35
2023-06-19,Person_98,08:51,17:13,8.37,0.37
2023-06-20,Person_98,08:41,17:19,8.63,0.63
2023-06-21,Person_98,08:33,17:14,8.68,0.68
2023-06-22,Person_98,08:52,17:07,8.25,0.25
2023-06-23,Person_98,08:38,17:00,8.37,0.37
2023-06-24,Person_98,08:56,17:06,8.17,0.17
2023-06-25,Person_98,08:46,17:04,8.3,0.3
2023-06-26,Person_98,08:46,17:03,8.28,0.28
2023-06-27,Person_98,08:43,17:19,8.6,0.6
2023-06-28,Person_98,08:43,17:10,8.45,0.45
2023-06-29,Person_98,08:56,17:19,8.38,0.38
2023-06-30,Person_98,08:44,17:18,8.57,0.57
2023-07-01,Person_98,08:46,17:07,8.35,0.35
2023-07-02,Person_98,08:38,17:22,8.73,0.73
2023-07-03,Person_98,08:43,17:10,8.45,0.45
2023-07-04,Person_98,09:06,17:23,8.28,0.28
2023-07-05,Person_98,08:46,17:06,8.33,0.33
2023-07-06,Person_98,09:06,17:04,7.97,0.0
2023-07-07,Person_98,08:50,17:10,8.33,0.33
2023-07-08,Person_98,08:39,17:14,8.58,0.58
2023-07-09,Person_98,09:02,17:03,8.02,0.02
2023-07-10,Person_98,09:02,17:08,8.1,0.1
2023-07-11,Person_98,08:48,17:17,8.48,0.48
2023-07-12,Person_98,08:51,17:07,8.27,0.27
2023-07-13,Person_98,08:38,17:06,8.47,0.47
2023-07-14,Person_98,09:03,17:09,8.1,0.1
2023-07-15,Person_98,09:08,17:03,7.92,0.0
2023-07-16,Person_98,08:49,17:06,8.28,0.28
2023-07-17,Person_98,09:05,17:03,7.97,0.0
2023-07-18,Person_98,08:33,17:18,8.75,0.75
2023-07-19,Person_98,09:02,17:05,8.05,0.05
2023-07-20,Person_98,09:06,17:05,7.98,0.0
2023-07-21,Person_98,08:58,17:13,8.25,0.25
2023-07-22,Person_98,08:35,17:13,8.63,0.63
2023-07-23,Person_98,08:42,17:13,8.52,0.52
2023-07-24,Person_98,08:51,17:04,8.22,0.22
2023-07-25,Person_98,08:50,17:09,8.32,0.32
2023-07-26,Person_98,08:51,17:06,8.25,0.25
2023-07-27,Person_98,08:39,17:11,8.53,0.53
2023-07-28,Person_98,08:44,17:15,8.52,0.52
2023-07-29,Person_98,08:53,17:11,8.3,0.3
2023-07-30,Person_98,08:47,17:12,8.42,0.42
2023-07-31,Person_98,09:10,17:15,8.08,0.08
2023-08-01,Person_98,09:12,17:06,7.9,0.0
2023-08-02,Person_98,08:48,17:16,8.47,0.47
2023-08-03,Person_98,08:38,16:59,8.35,0.35
2023-08-04,Person_98,08:39,17:04,8.42,0.42
2023-08-05,Person_98,08:48,17:02,8.23,0.23
2023-08-06,Person_98,08:47,17:10,8.38,0.38
2023-08-07,Person_98,08:43,17:09,8.43,0.43
2023-08-08,Person_98,08:56,17:10,8.23,0.23
2023-08-09,Person_98,08:41,17:10,8.48,0.48
2023-08-10,Person_98,09:08,17:04,7.93,0.0
2023-08-11,Person_98,09:04,17:10,8.1,0.1
2023-08-12,Person_98,09:03,16:56,7.88,0.0
2023-08-13,Person_98,08:43,17:11,8.47,0.47
2023-08-14,Person_98,08:32,17:13,8.68,0.68
2023-08-15,Person_98,08:35,17:08,8.55,0.55
2023-08-16,Person_98,08:41,17:17,8.6,0.6
2023-08-17,Person_98,09:03,17:09,8.1,0.1
2023-08-18,Person_98,08:38,17:16,8.63,0.63
2023-08-19,Person_98,09:01,17:09,8.13,0.13
2023-08-20,Person_98,08:33,17:14,8.68,0.68
2023-08-21,Person_98,09:17,17:16,7.98,0.0
2023-08-22,Person_98,08:59,17:11,8.2,0.2
2023-08-23,Person_98,08:31,17:08,8.62,0.62
2023-08-24,Person_98,08:51,17:04,8.22,0.22
2023-08-25,Person_98,08:58,17:14,8.27,0.27
2023-08-26,Person_98,08:42,17:19,8.62,0.62
2023-08-27,Person_98,09:14,17:09,7.92,0.0
2023-08-28,Person_98,08:49,17:13,8.4,0.4
2023-08-29,Person_98,08:47,17:21,8.57,0.57
2023-08-30,Person_98,08:32,17:14,8.7,0.7
2023-08-31,Person_98,08:52,17:12,8.33,0.33
2023-09-01,Person_98,08:19,17:03,8.73,0.73
2023-09-02,Person_98,09:06,17:08,8.03,0.03
2023-09-03,Person_98,08:57,17:05,8.13,0.13
2023-09-04,Person_98,08:31,17:15,8.73,0.73
2023-09-05,Person_98,08:34,17:10,8.6,0.6
2023-09-06,Person_98,08:28,17:10,8.7,0.7
2023-09-07,Person_98,08:31,17:15,8.73,0.73
2023-09-08,Person_98,09:00,17:05,8.08,0.08
2023-09-09,Person_98,08:43,17:11,8.47,0.47
2023-09-10,Person_98,08:52,17:05,8.22,0.22
2023-09-11,Person_98,09:02,17:07,8.08,0.08
2023-09-12,Person_98,08:48,17:07,8.32,0.32
2023-09-13,Person_98,08:44,17:04,8.33,0.33
2023-09-14,Person_98,08:52,17:18,8.43,0.43
2023-09-15,Person_98,09:00,17:14,8.23,0.23
2023-09-16,Person_98,08:53,17:16,8.38,0.38
2023-09-17,Person_98,08:38,17:08,8.5,0.5
2023-09-18,Person_98,09:08,17:09,8.02,0.02
2023-09-19,Person_98,08:59,16:59,8.0,0.0
2023-09-20,Person_98,08:38,17:08,8.5,0.5
2023-09-21,Person_98,08:51,17:12,8.35,0.35
2023-09-22,Person_98,08:37,17:11,8.57,0.57
2023-09-23,Person_98,08:57,17:13,8.27,0.27
2023-09-24,Person_98,08:53,17:16,8.38,0.38
2023-09-25,Person_98,08:43,17:17,8.57,0.57
2023-09-26,Person_98,08:47,17:06,8.32,0.32
2023-09-27,Person_98,08:53,17:17,8.4,0.4
2023-09-28,Person_98,08:53,17:18,8.42,0.42
2023-09-29,Person_98,08:47,17:05,8.3,0.3
2023-09-30,Person_98,08:54,17:06,8.2,0.2
2023-10-01,Person_98,08:43,17:12,8.48,0.48
2023-10-02,Person_98,08:42,17:10,8.47,0.47
2023-10-03,Person_98,09:06,17:14,8.13,0.13
2023-10-04,Person_98,08:54,17:10,8.27,0.27
2023-10-05,Person_98,08:37,17:05,8.47,0.47
2023-10-06,Person_98,08:47,17:08,8.35,0.35
2023-10-07,Person_98,08:53,17:11,8.3,0.3
2023-10-08,Person_98,08:38,17:16,8.63,0.63
2023-10-09,Person_98,09:06,17:07,8.02,0.02
2023-10-10,Person_98,08:47,17:11,8.4,0.4
2023-10-11,Person_98,08:44,17:18,8.57,0.57
2023-10-12,Person_98,08:57,17:08,8.18,0.18
2023-10-13,Person_98,08:42,17:07,8.42,0.42
2023-10-14,Person_98,08:48,17:12,8.4,0.4
2023-10-15,Person_98,09:07,17:05,7.97,0.0
2023-10-16,Person_98,08:42,17:10,8.47,0.47
2023-10-17,Person_98,08:50,17:06,8.27,0.27
2023-10-18,Person_98,08:46,17:19,8.55,0.55
2023-10-19,Person_98,08:33,17:16,8.72,0.72
2023-10-20,Person_98,08:55,17:02,8.12,0.12
2023-10-21,Person_98,08:59,17:20,8.35,0.35
2023-10-22,Person_98,08:56,17:05,8.15,0.15
2023-10-23,Person_98,08:36,17:08,8.53,0.53
2023-10-24,Person_98,08:51,17:05,8.23,0.23
2023-10-25,Person_98,08:48,17:13,8.42,0.42
2023-10-26,Person_98,08:51,17:09,8.3,0.3
2023-10-27,Person_98,08:55,17:13,8.3,0.3
2023-10-28,Person_98,09:01,17:07,8.1,0.1
2023-10-29,Person_98,08:53,17:11,8.3,0.3
2023-10-30,Person_98,08:57,17:15,8.3,0.3
2023-10-31,Person_98,08:39,17:10,8.52,0.52
2023-11-01,Person_98,08:48,17:12,8.4,0.4
2023-11-02,Person_98,08:38,17:10,8.53,0.53
2023-11-03,Person_98,08:42,17:11,8.48,0.48
2023-11-04,Person_98,08:51,17:09,8.3,0.3
2023-11-05,Person_98,08:38,17:09,8.52,0.52
2023-11-06,Person_98,08:44,17:12,8.47,0.47
2023-11-07,Person_98,08:42,17:14,8.53,0.53
2023-11-08,Person_98,08:44,17:04,8.33,0.33
2023-11-09,Person_98,08:49,17:07,8.3,0.3
2023-11-10,Person_98,08:51,17:13,8.37,0.37
2023-11-11,Person_98,08:57,17:02,8.08,0.08
2023-11-12,Person_98,08:44,17:10,8.43,0.43
2023-11-13,Person_98,08:54,17:07,8.22,0.22
2023-11-14,Person_98,08:36,17:16,8.67,0.67
2023-11-15,Person_98,08:41,17:12,8.52,0.52
2023-11-16,Person_98,08:50,17:02,8.2,0.2
2023-11-17,Person_98,08:52,17:19,8.45,0.45
2023-11-18,Person_98,08:46,17:09,8.38,0.38
2023-11-19,Person_98,08:55,17:07,8.2,0.2
2023-11-20,Person_98,08:59,17:11,8.2,0.2
2023-11-21,Person_98,08:49,17:14,8.42,0.42
2023-11-22,Person_98,08:50,17:11,8.35,0.35
2023-11-23,Person_98,09:04,17:13,8.15,0.15
2023-11-24,Person_98,08:36,17:10,8.57,0.57
2023-11-25,Person_98,08:50,17:10,8.33,0.33
2023-11-26,Person_98,08:53,17:06,8.22,0.22
2023-11-27,Person_98,08:46,17:13,8.45,0.45
2023-11-28,Person_98,08:59,17:08,8.15,0.15
2023-11-29,Person_98,08:45,17:13,8.47,0.47
2023-11-30,Person_98,08:48,17:07,8.32,0.32
2023-12-01,Person_98,08:53,17:10,8.28,0.28
2023-12-02,Person_98,09:03,17:09,8.1,0.1
2023-12-03,Person_98,08:35,17:18,8.72,0.72
2023-12-04,Person_98,08:50,17:06,8.27,0.27
2023-12-05,Person_98,08:43,17:13,8.5,0.5
2023-12-06,Person_98,08:29,17:11,8.7,0.7
2023-12-07,Person_98,09:02,17:11,8.15,0.15
2023-12-08,Person_98,08:39,17:06,8.45,0.45
2023-12-09,Person_98,09:07,17:11,8.07,0.07
2023-12-10,Person_98,08:39,17:08,8.48,0.48
2023-12-11,Person_98,08:52,17:10,8.3,0.3
2023-12-12,Person_98,08:59,17:13,8.23,0.23
2023-12-13,Person_98,08:33,17:15,8.7,0.7
2023-12-14,Person_98,08:38,17:10,8.53,0.53
2023-12-15,Person_98,08:58,17:03,8.08,0.08
2023-12-16,Person_98,09:00,17:07,8.12,0.12
2023-12-17,Person_98,08:44,17:06,8.37,0.37
2023-12-18,Person_98,08:43,17:25,8.7,0.7
2023-12-19,Person_98,09:09,17:03,7.9,0.0
2023-12-20,Person_98,08:43,17:19,8.6,0.6
2023-12-21,Person_98,08:59,17:13,8.23,0.23
2023-12-22,Person_98,08:47,17:14,8.45,0.45
2023-12-23,Person_98,09:06,17:10,8.07,0.07
2023-12-24,Person_98,08:42,17:09,8.45,0.45
2023-12-25,Person_98,08:35,17:12,8.62,0.62
2023-12-26,Person_98,08:46,17:10,8.4,0.4
2023-12-27,Person_98,08:54,17:14,8.33,0.33
2023-12-28,Person_98,09:06,17:12,8.1,0.1
2023-12-29,Person_98,08:52,17:16,8.4,0.4
2023-12-30,Person_98,08:51,17:16,8.42,0.42
2023-12-31,Person_98,08:52,17:07,8.25,0.25
2024-01-01,Person_98,08:55,17:09,8.23,0.23
2024-01-02,Person_98,08:50,17:14,8.4,0.4
2024-01-03,Person_98,08:57,17:08,8.18,0.18
2024-01-04,Person_98,08:32,17:13,8.68,0.68
2024-01-05,Person_98,08:57,17:06,8.15,0.15
2024-01-06,Person_98,08:28,17:14,8.77,0.77
2024-01-07,Person_98,08:54,17:08,8.23,0.23
2024-01-08,Person_98,08:56,17:04,8.13,0.13
2024-01-09,Person_98,08:21,17:10,8.82,0.82
2024-01-10,Person_98,09:10,17:05,7.92,0.0
2024-01-11,Person_98,08:49,17:01,8.2,0.2
2024-01-12,Person_98,08:44,17:08,8.4,0.4
2024-01-13,Person_98,08:38,17:19,8.68,0.68
2024-01-14,Person_98,08:40,17:12,8.53,0.53
2024-01-15,Person_98,08:44,17:02,8.3,0.3
2024-01-16,Person_98,08:49,17:06,8.28,0.28
2024-01-17,Person_98,08:45,17:11,8.43,0.43
2024-01-18,Person_98,08:47,17:08,8.35,0.35
2024-01-19,Person_98,08:53,17:14,8.35,0.35
2024-01-20,Person_98,08:46,17:02,8.27,0.27
2024-01-21,Person_98,08:48,17:08,8.33,0.33
2024-01-22,Person_98,08:43,17:11,8.47,0.47
2024-01-23,Person_98,08:54,17:06,8.2,0.2
2024-01-24,Person_98,09:04,17:10,8.1,0.1
2024-01-25,Person_98,08:39,17:12,8.55,0.55
2024-01-26,Person_98,08:42,17:10,8.47,0.47
2024-01-27,Person_98,08:34,17:02,8.47,0.47
2024-01-28,Person_98,08:48,17:15,8.45,0.45
2024-01-29,Person_98,08:41,17:16,8.58,0.58
2024-01-30,Person_98,08:28,17:11,8.72,0.72
2024-01-31,Person_98,08:43,17:17,8.57,0.57
2024-02-01,Person_98,08:51,17:11,8.33,0.33
2024-02-02,Person_98,08:48,17:02,8.23,0.23
2024-02-03,Person_98,08:45,17:16,8.52,0.52
2024-02-04,Person_98,08:33,17:23,8.83,0.83
2024-02-05,Person_98,09:02,17:05,8.05,0.05
2024-02-06,Person_98,08:32,17:16,8.73,0.73
2024-02-07,Person_98,08:40,17:09,8.48,0.48
2024-02-08,Person_98,08:56,17:14,8.3,0.3
2024-02-09,Person_98,08:36,17:08,8.53,0.53
2024-02-10,Person_98,08:46,17:11,8.42,0.42
2024-02-11,Person_98,08:49,17:09,8.33,0.33
2024-02-12,Person_98,08:24,17:07,8.72,0.72
2024-02-13,Person_98,08:39,17:16,8.62,0.62
2024-02-14,Person_98,08:59,17:15,8.27,0.27
2024-02-15,Person_98,08:42,17:11,8.48,0.48
2024-02-16,Person_98,08:53,17:07,8.23,0.23
2024-02-17,Person_98,08:51,17:05,8.23,0.23
2024-02-18,Person_98,08:54,17:10,8.27,0.27
2024-02-19,Person_98,08:29,17:08,8.65,0.65
2024-02-20,Person_98,09:02,17:06,8.07,0.07
2024-02-21,Person_98,09:05,17:04,7.98,0.0
2024-02-22,Person_98,08:48,16:59,8.18,0.18
2024-02-23,Person_98,09:15,17:10,7.92,0.0
2024-02-24,Person_98,08:25,17:07,8.7,0.7
2024-02-25,Person_98,08:59,17:07,8.13,0.13
2024-02-26,Person_98,08:34,17:08,8.57,0.57
2024-02-27,Person_98,08:45,17:05,8.33,0.33
2024-02-28,Person_98,08:46,17:12,8.43,0.43
2024-02-29,Person_98,09:06,17:06,8.0,0.0
2024-03-01,Person_98,08:31,16:58,8.45,0.45
2024-03-02,Person_98,08:53,17:11,8.3,0.3
2024-03-03,Person_98,09:09,17:12,8.05,0.05
2024-03-04,Person_98,08:51,17:07,8.27,0.27
2024-03-05,Person_98,08:55,17:12,8.28,0.28
2024-03-06,Person_98,08:37,17:17,8.67,0.67
2024-03-07,Person_98,08:51,17:01,8.17,0.17
2024-03-08,Person_98,08:26,17:19,8.88,0.88
2024-03-09,Person_98,08:56,17:07,8.18,0.18
2024-03-10,Person_98,09:03,17:13,8.17,0.17
2024-03-11,Person_98,08:59,17:13,8.23,0.23
2024-03-12,Person_98,08:33,17:08,8.58,0.58
2024-03-13,Person_98,09:14,17:11,7.95,0.0
2024-03-14,Person_98,08:57,17:09,8.2,0.2
2024-03-15,Person_98,08:48,17:09,8.35,0.35
2024-03-16,Person_98,08:41,17:13,8.53,0.53
2024-03-17,Person_98,08:53,17:06,8.22,0.22
2024-03-18,Person_98,08:58,17:02,8.07,0.07
2024-03-19,Person_98,08:44,16:57,8.22,0.22
2024-03-20,Person_98,08:43,17:20,8.62,0.62
2024-03-21,Person_98,08:45,17:08,8.38,0.38
2024-03-22,Person_98,09:16,17:10,7.9,0.0
2024-03-23,Person_98,08:35,17:10,8.58,0.58
2024-03-24,Person_98,08:54,17:06,8.2,0.2
2024-03-25,Person_98,08:41,17:02,8.35,0.35
2024-03-26,Person_98,08:36,17:08,8.53,0.53
2024-03-27,Person_98,08:56,17:17,8.35,0.35
2024-03-28,Person_98,08:46,17:19,8.55,0.55
2024-03-29,Person_98,08:54,17:12,8.3,0.3
2024-03-30,Person_98,08:44,17:09,8.42,0.42
2024-03-31,Person_98,08:48,17:11,8.38,0.38
2024-04-01,Person_98,08:50,17:16,8.43,0.43
2024-04-02,Person_98,08:56,17:16,8.33,0.33
2024-04-03,Person_98,08:52,17:11,8.32,0.32
2024-04-04,Person_98,09:05,17:03,7.97,0.0
2024-04-05,Person_98,09:02,17:12,8.17,0.17
2024-04-06,Person_98,08:54,17:16,8.37,0.37
2024-04-07,Person_98,08:53,17:09,8.27,0.27
2024-04-08,Person_98,09:01,16:56,7.92,0.0
2024-04-09,Person_98,08:46,17:10,8.4,0.4
2024-04-10,Person_98,08:56,17:06,8.17,0.17
2024-04-11,Person_98,08:41,17:13,8.53,0.53
2024-04-12,Person_98,08:46,17:02,8.27,0.27
2024-04-13,Person_98,08:53,17:04,8.18,0.18
2024-04-14,Person_98,08:24,17:08,8.73,0.73
2024-04-15,Person_98,09:01,17:10,8.15,0.15
2024-04-16,Person_98,08:22,17:15,8.88,0.88
2024-04-17,Person_98,08:54,17:11,8.28,0.28
2024-04-18,Person_98,08:57,17:09,8.2,0.2
2024-04-19,Person_98,08:53,17:14,8.35,0.35
2024-04-20,Person_98,08:43,17:05,8.37,0.37
2024-04-21,Person_98,08:47,17:08,8.35,0.35
2024-04-22,Person_98,08:49,17:12,8.38,0.38
2024-04-23,Person_98,08:40,17:07,8.45,0.45
2024-04-24,Person_98,08:45,17:10,8.42,0.42
2024-04-25,Person_98,08:58,17:05,8.12,0.12
2024-04-26,Person_98,08:41,17:08,8.45,0.45
2024-04-27,Person_98,08:54,17:16,8.37,0.37
2024-04-28,Person_98,08:36,17:10,8.57,0.57
2024-04-29,Person_98,08:46,17:05,8.32,0.32
2024-04-30,Person_98,09:08,17:03,7.92,0.0
2024-05-01,Person_98,08:42,17:19,8.62,0.62
2024-05-02,Person_98,08:48,17:06,8.3,0.3
2024-05-03,Person_98,09:00,17:18,8.3,0.3
2024-05-04,Person_98,08:56,17:05,8.15,0.15
2024-05-05,Person_98,08:35,17:06,8.52,0.52
2024-05-06,Person_98,08:30,17:08,8.63,0.63
2024-05-07,Person_98,08:56,17:09,8.22,0.22
2024-05-08,Person_98,08:21,17:14,8.88,0.88
2024-05-09,Person_98,08:46,17:16,8.5,0.5
2024-05-10,Person_98,08:49,17:02,8.22,0.22
2024-05-11,Person_98,08:58,17:10,8.2,0.2
2024-05-12,Person_98,08:48,17:15,8.45,0.45
2024-05-13,Person_98,08:47,17:06,8.32,0.32
2024-05-14,Person_98,08:36,17:12,8.6,0.6
2024-05-15,Person_98,08:48,17:12,8.4,0.4
2024-05-16,Person_98,09:01,17:12,8.18,0.18
2024-05-17,Person_98,08:23,17:09,8.77,0.77
2024-05-18,Person_98,08:28,17:14,8.77,0.77
2024-05-19,Person_98,08:37,17:11,8.57,0.57
2024-05-20,Person_98,08:47,17:14,8.45,0.45
2024-05-21,Person_98,08:44,17:08,8.4,0.4
2024-05-22,Person_98,08:49,17:14,8.42,0.42
2024-05-23,Person_98,08:57,17:05,8.13,0.13
2024-05-24,Person_98,09:17,17:16,7.98,0.0
2024-05-25,Person_98,08:41,17:08,8.45,0.45
2024-05-26,Person_98,09:04,17:12,8.13,0.13
2024-05-27,Person_98,09:04,17:21,8.28,0.28
2024-05-28,Person_98,08:57,17:13,8.27,0.27
2024-05-29,Person_98,08:46,17:04,8.3,0.3
2024-05-30,Person_98,08:26,17:10,8.73,0.73
2024-05-31,Person_98,08:55,17:11,8.27,0.27
2024-06-01,Person_98,08:54,17:10,8.27,0.27
2024-06-02,Person_98,08:56,17:03,8.12,0.12
2024-06-03,Person_98,08:46,17:12,8.43,0.43
2024-06-04,Person_98,08:50,17:06,8.27,0.27
2024-06-05,Person_98,08:44,17:05,8.35,0.35
2024-06-06,Person_98,08:48,17:08,8.33,0.33
2024-06-07,Person_98,08:48,17:09,8.35,0.35
2024-06-08,Person_98,08:47,17:05,8.3,0.3
2024-06-09,Person_98,08:58,17:10,8.2,0.2
2024-06-10,Person_98,08:37,17:01,8.4,0.4
2024-06-11,Person_98,08:34,17:06,8.53,0.53
2024-06-12,Person_98,09:06,17:12,8.1,0.1
2024-06-13,Person_98,08:51,17:08,8.28,0.28
2024-06-14,Person_98,08:52,17:03,8.18,0.18
2024-06-15,Person_98,08:55,17:05,8.17,0.17
2024-06-16,Person_98,08:44,17:08,8.4,0.4
2024-06-17,Person_98,08:49,17:14,8.42,0.42
2024-06-18,Person_98,08:58,17:17,8.32,0.32
2024-06-19,Person_98,08:51,17:17,8.43,0.43
2024-06-20,Person_98,09:02,17:07,8.08,0.08
2024-06-21,Person_98,08:36,17:06,8.5,0.5
2024-06-22,Person_98,08:37,17:12,8.58,0.58
2024-06-23,Person_98,08:50,17:03,8.22,0.22
2024-06-24,Person_98,08:45,17:07,8.37,0.37
2024-06-25,Person_98,08:42,17:12,8.5,0.5
2024-06-26,Person_98,08:46,17:10,8.4,0.4
2024-06-27,Person_98,09:00,17:07,8.12,0.12
2024-06-28,Person_98,08:48,17:13,8.42,0.42
2024-06-29,Person_98,09:09,17:09,8.0,0.0
2024-06-30,Person_98,08:53,17:01,8.13,0.13
2024-07-01,Person_98,09:02,17:12,8.17,0.17
2024-07-02,Person_98,08:51,17:12,8.35,0.35
2024-07-03,Person_98,08:34,17:07,8.55,0.55
2024-07-04,Person_98,08:38,17:08,8.5,0.5
2024-07-05,Person_98,08:57,17:14,8.28,0.28
2024-07-06,Person_98,08:55,17:14,8.32,0.32
2024-07-07,Person_98,08:45,17:08,8.38,0.38
2024-07-08,Person_98,09:13,17:10,7.95,0.0
2024-07-09,Person_98,08:42,17:11,8.48,0.48
2024-07-10,Person_98,08:49,17:15,8.43,0.43
2024-07-11,Person_98,08:44,17:09,8.42,0.42
2024-07-12,Person_98,08:59,17:18,8.32,0.32
2024-07-13,Person_98,08:48,17:07,8.32,0.32
2024-07-14,Person_98,08:46,17:06,8.33,0.33
2024-07-15,Person_98,08:40,17:20,8.67,0.67
2024-07-16,Person_98,08:25,17:11,8.77,0.77
2024-07-17,Person_98,08:31,17:15,8.73,0.73
2024-07-18,Person_98,08:30,17:13,8.72,0.72
2024-07-19,Person_98,09:02,17:08,8.1,0.1
2024-07-20,Person_98,08:58,17:13,8.25,0.25
2024-07-21,Person_98,08:46,17:17,8.52,0.52
2024-07-22,Person_98,08:58,17:06,8.13,0.13
2024-07-23,Person_98,09:05,17:16,8.18,0.18
2024-07-24,Person_98,08:05,17:09,9.07,1.07
2024-07-25,Person_98,08:52,17:09,8.28,0.28
2024-07-26,Person_98,08:55,17:15,8.33,0.33
2024-07-27,Person_98,08:41,17:02,8.35,0.35
2024-07-28,Person_98,08:55,17:09,8.23,0.23
2024-07-29,Person_98,08:54,17:07,8.22,0.22
2024-07-30,Person_98,09:05,17:13,8.13,0.13
2024-07-31,Person_98,08:40,17:02,8.37,0.37
2024-08-01,Person_98,08:53,17:17,8.4,0.4
2024-08-02,Person_98,09:12,17:07,7.92,0.0
2024-08-03,Person_98,08:39,17:13,8.57,0.57
2024-08-04,Person_98,08:48,17:15,8.45,0.45
2024-08-05,Person_98,08:42,17:09,8.45,0.45
2024-08-06,Person_98,08:52,17:15,8.38,0.38
2024-08-07,Person_98,08:52,17:16,8.4,0.4
2024-08-08,Person_98,08:56,17:09,8.22,0.22
2024-08-09,Person_98,08:31,17:03,8.53,0.53
2024-08-10,Person_98,08:58,17:15,8.28,0.28
2024-08-11,Person_98,08:25,17:12,8.78,0.78
2024-08-12,Person_98,09:03,17:07,8.07,0.07
2024-08-13,Person_98,08:54,17:14,8.33,0.33
2024-08-14,Person_98,08:57,17:08,8.18,0.18
2024-08-15,Person_98,08:33,17:00,8.45,0.45
2024-08-16,Person_98,08:41,17:12,8.52,0.52
2024-08-17,Person_98,08:53,17:12,8.32,0.32
2024-08-18,Person_98,08:56,17:11,8.25,0.25
2024-08-19,Person_98,08:59,17:10,8.18,0.18
2024-08-20,Person_98,09:06,17:02,7.93,0.0
2024-08-21,Person_98,08:38,17:12,8.57,0.57
2024-08-22,Person_98,08:49,17:03,8.23,0.23
2024-08-23,Person_98,08:45,17:10,8.42,0.42
2024-08-24,Person_98,09:03,17:03,8.0,0.0
2024-08-25,Person_98,08:42,17:08,8.43,0.43
2024-08-26,Person_98,08:53,17:04,8.18,0.18
2024-08-27,Person_98,08:46,17:10,8.4,0.4
2024-08-28,Person_98,09:09,17:07,7.97,0.0
2024-08-29,Person_98,08:42,17:03,8.35,0.35
2024-08-30,Person_98,08:53,17:19,8.43,0.43
2024-08-31,Person_98,08:50,17:06,8.27,0.27
2024-09-01,Person_98,08:42,17:06,8.4,0.4
2024-09-02,Person_98,08:18,16:56,8.63,0.63
2024-09-03,Person_98,09:06,17:16,8.17,0.17
2024-09-04,Person_98,08:53,17:07,8.23,0.23
2024-09-05,Person_98,09:05,17:10,8.08,0.08
2024-09-06,Person_98,08:20,17:10,8.83,0.83
2024-09-07,Person_98,08:57,17:06,8.15,0.15
2024-09-08,Person_98,08:45,17:01,8.27,0.27
2024-09-09,Person_98,08:49,17:09,8.33,0.33
2024-09-10,Person_98,08:31,17:06,8.58,0.58
2024-09-11,Person_98,08:57,17:15,8.3,0.3
2024-09-12,Person_98,09:02,17:13,8.18,0.18
2024-09-13,Person_98,08:38,17:13,8.58,0.58
2024-09-14,Person_98,08:55,17:10,8.25,0.25
2024-09-15,Person_98,08:54,17:03,8.15,0.15
2024-09-16,Person_98,08:49,17:05,8.27,0.27
2024-09-17,Person_98,08:32,17:08,8.6,0.6
2024-09-18,Person_98,09:11,17:13,8.03,0.03
2024-09-19,Person_98,08:44,17:04,8.33,0.33
2024-09-20,Person_98,08:59,17:01,8.03,0.03
